Timestamp_Local | L1 Real Power (W) | L2 Real Power (W) | L3 Real Power (W) | Total Real Power (W) | L1 Reactive Power (VAR) | L2 Reactive Power (VAR) | L3 Reactive Power (VAR) | Total Reactive Power (VAR) | L1 Apparent Power (VA) | L2 Apparent Power (VA) | L3 Apparent Power (VA) | Total Apparent Power (VA) | L1 True PF (%) | L2 True PF (%) | L3 True PF (%) | Total True PF (%) | L1 Displacement PF (%) | L2 Displacement PF (%) | L3 Displacement PF (%) | Total Displacement PF (%) | L1 Distortion PF (%) | L2 Distortion PF (%) | L3 Distortion PF (%) | Total Distortion PF (%)
2026-05-12 09:22:05 | 12447.859375 | 30040.669922 | -15574.524414 | 26914.007812 | 45947.445312 | 39506.953125 | -27085.458984 | 58368.9375 | 47583.183594 | 49663.546875 | 31377.0625 | 128623.796875 | -26.160206 | -60.488369 | -49.636654 | -20.946518 | -17.608622 | -53.349506 | -36.48008 | -62.579124 | 99.951561 | 99.857368 | 99.44442 | 99.751122
2026-05-12 09:22:41 | 12387.279297 | 30102.652344 | -15665.487305 | 26824.441406 | 46054.957031 | 39669.246094 | -27385.271484 | 58338.929688 | 47671.714844 | 49842.855469 | 31696.974609 | 129211.546875 | -25.984547 | -60.395119 | -49.422657 | -20.770596 | -17.608622 | -53.349506 | -36.48008 | -62.579124 | 99.951561 | 99.857368 | 99.44442 | 99.751122
2026-05-12 09:23:16 | 12394.851562 | 30157.808594 | -15775.333984 | 26777.326172 | 46016.71875 | 39724.03125 | -27435.380859 | 58305.367188 | 47638.808594 | 49892.402344 | 31763.724609 | 129294.9375 | -26.018393 | -60.445694 | -49.664623 | -20.719786 | -26.036028 | -60.493362 | -49.80019 | -99.896614 | 99.938889 | 99.872421 | 99.454971 | 99.755432
2026-05-12 09:23:52 | 11538.700195 | 29940.359375 | -15137.006836 | 26342.050781 | 46033.640625 | 39702.902344 | -26961.775391 | 58774.773438 | 47467.355469 | 49742.074219 | 31061.078125 | 128270.507812 | -24.308706 | -60.191212 | -48.733036 | -20.524906 | -25.957888 | -60.330383 | -49.788734 | 45.922955 | 99.938866 | 99.865837 | 99.46566 | 99.756783
2026-05-12 09:24:27 | 11639.758789 | 29948.304688 | -15236.196289 | 26351.867188 | 46063.277344 | 39631.757812 | -27037.40625 | 58657.625 | 47502.503906 | 49716.273438 | 31173.167969 | 128391.953125 | -24.503464 | -60.238434 | -48.875992 | -20.516373 | -25.957888 | -60.330383 | -49.788734 | 45.922955 | 99.938866 | 99.865837 | 99.46566 | 99.756783
2026-05-12 09:25:03 | 11742.408203 | 29866.876953 | -15107.09082 | 26502.195312 | 46173.125 | 39526.398438 | -26967.666016 | 58731.859375 | 47621.703125 | 49553.699219 | 31047.148438 | 128222.554688 | -24.657682 | -60.271744 | -48.658546 | -20.686811 | -24.607361 | -60.511173 | -49.240475 | -99.862373 | 99.939552 | 99.867043 | 99.445145 | 99.75058
2026-05-12 09:25:38 | 11784.850586 | 29855.097656 | -15032.114258 | 26607.835938 | 46324.386719 | 39608.292969 | -27194.931641 | 58737.75 | 47784.179688 | 49617.175781 | 31194.109375 | 128595.46875 | -24.662661 | -60.170895 | -48.18895 | -20.683256 | -24.607361 | -60.511173 | -49.240475 | -99.862373 | 99.939552 | 99.867043 | 99.445145 | 99.75058
2026-05-12 09:26:14 | 12599.775391 | 29916.238281 | -15629.775391 | 26886.240234 | 46117.3125 | 39509.945312 | -27685.363281 | 57941.894531 | 47819.425781 | 49577.164062 | 31914.613281 | 129311.203125 | -26.348654 | -60.342781 | -48.973728 | -20.789188 | -24.268667 | -60.078037 | -48.531513 | -99.830956 | 99.936539 | 99.871544 | 99.438873 | 99.748985
2026-05-12 09:26:50 | 12458.796875 | 30045.904297 | -15623.979492 | 26880.722656 | 46117.871094 | 39727.210938 | -27690.785156 | 58154.292969 | 47783.058594 | 49843.226562 | 31922.279297 | 129548.5625 | -26.073669 | -60.280819 | -48.94381 | -20.730463 | -24.778049 | -60.252251 | -48.39529 | -99.842155 | 99.93396 | 99.870453 | 99.443993 | 99.749474
