Timestamp_Local | Demand Current (A) | Demand Power (W) | Demand Apparent Power (VA) | Projected #1 Demand Current (A) | Projected #1 Demand Power (W) | Projected #1 Demand Reactive Power (VAR) | Projected #1 Demand Apparent Power (VA) | Projected #2 Demand Current (A) | Projected #2 Demand Power (W) | Projected #2 Demand Reactive Power (VAR) | Projected #2 Demand Apparent Power (VA) | Projected #3 Demand Current (A) | Projected #3 Demand Power (W) | Projected #3 Demand Reactive Power (VAR) | Projected #3 Demand Apparent Power (VA) | Elapsed Time (s)
2026-05-12 09:22:05 | 48.583389 | 333450.5625 | 143116.359375 | 363419.65625 | 46.527962 | 316545.96875 | 142760.34375 | 347736.40625 | 48.623123 | 329925.46875 | 150150.453125 | 362979.5 | 54.505505 | 364369.90625 | 178018.796875 | 405695.0
2026-05-12 09:22:41 | 48.583389 | 333450.5625 | 143116.359375 | 363419.65625 | 46.785328 | 318259.65625 | 143512.453125 | 349609.8125 | 47.905132 | 326040.65625 | 146089.96875 | 357769.78125 | 48.20834 | 327250.09375 | 148752.34375 | 359930.21875
2026-05-12 09:23:16 | 48.583389 | 333450.5625 | 143116.359375 | 363419.65625 | 47.059231 | 320138.5625 | 144246.125 | 351627.40625 | 48.878986 | 332348.875 | 149850.828125 | 365074.59375 | 49.228443 | 332083.25 | 157761.6875 | 367929.0625
2026-05-12 09:23:52 | 48.583389 | 333450.5625 | 143116.359375 | 363419.65625 | 47.306854 | 321706.1875 | 145202.125 | 353455.40625 | 48.225536 | 326548.03125 | 150716.375 | 360213.03125 | 44.306503 | 296011.28125 | 146899.640625 | 331024.90625
2026-05-12 09:24:27 | 48.583389 | 333450.5625 | 143116.359375 | 363419.65625 | 47.447929 | 322455.25 | 146045.203125 | 354495.3125 | 48.266788 | 326855.78125 | 150968.6875 | 360576.53125 | 48.240311 | 326429.1875 | 152179.09375 | 360646.21875
2026-05-12 09:25:03 | 48.583389 | 333450.5625 | 143116.359375 | 363419.65625 | 47.36002 | 321866.28125 | 145760.875 | 353846.4375 | 46.598324 | 316528.40625 | 143704.015625 | 348157.15625 | 46.295074 | 312729.75 | 145683.6875 | 345462.71875
2026-05-12 09:25:38 | 48.583389 | 333450.5625 | 143116.359375 | 363419.65625 | 47.303745 | 321448.96875 | 145627.71875 | 353419.875 | 46.736794 | 317139.53125 | 144755.6875 | 349149.0 | 45.107342 | 303948.15625 | 144764.359375 | 336907.5
2026-05-12 09:26:14 | 48.583389 | 333450.5625 | 143116.359375 | 363419.65625 | 47.235806 | 320950.90625 | 145478.53125 | 352905.9375 | 46.683708 | 317402.34375 | 143164.53125 | 348725.25 | 45.752335 | 312683.875 | 136505.75 | 341681.625
2026-05-12 09:26:50 | 48.583389 | 333450.5625 | 143116.359375 | 363419.65625 | 47.057346 | 319754.21875 | 144893.53125 | 351575.0625 | 45.978207 | 312628.5 | 141183.8125 | 343558.0625 | 45.39555 | 308797.0625 | 139429.546875 | 339345.71875
