2026-05-11T13:47:05 | INFO     | ABMonitor | Logger initialised — output: c:\users\wwallace\onedrive - national radio astronomy observatory\documents\github\gbo_maser_control\ab_meter_output\logs\ab_monitor.log
2026-05-11T13:47:05 | INFO     | ABMonitor | AB Power Meter Monitor starting up.
2026-05-11T13:47:05 | INFO     | ABMonitor | Configuration: {
  "ip_base": "10.16.130",
  "octet_start": 50,
  "octet_end": 53,
  "sample_period": 30,
  "enable_gui": 1,
  "enable_fits": 1,
  "enable_csv": 1,
  "enable_xlsx": 1,
  "enable_log_append": 1,
  "log_dir": "c:\\users\\wwallace\\onedrive - national radio astronomy observatory\\documents\\github\\gbo_maser_control\\ab_meter_output\\logs"
}
2026-05-11T13:47:32 | DEBUG    | ABMonitor | Parsed table 'MinMax_Log_Table' — 12 rows
2026-05-11T13:47:32 | DEBUG    | ABMonitor | Stored dict key: 10.16.130.51_MinMax_Log_Table
2026-05-11T13:47:32 | DEBUG    | ABMonitor | Fetched http://10.16.130.51/10 — 2157 bytes
2026-05-11T13:47:32 | DEBUG    | ABMonitor | Parsed table 'Diagnostic_Table_Extended' — 31 rows
2026-05-11T13:47:32 | DEBUG    | ABMonitor | Stored dict key: 10.16.130.51_Diagnostic_Table_Extended
2026-05-11T13:47:32 | INFO     | ABMonitor | Polling device 10.16.130.52 …
2026-05-11T13:47:37 | WARNING  | ABMonitor | Failed to fetch http://10.16.130.52/0: HTTPConnectionPool(host='10.16.130.52', port=80): Max retries exceeded with url: /0 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000022D0D014E50>, 'Connection to 10.16.130.52 timed out. (connect timeout=5)'))
2026-05-11T13:47:37 | DEBUG    | ABMonitor | Stored dict key: 10.16.130.52_Device_Configuration_Table
2026-05-11T13:47:42 | WARNING  | ABMonitor | Failed to fetch http://10.16.130.52/1: HTTPConnectionPool(host='10.16.130.52', port=80): Max retries exceeded with url: /1 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000022D0D0237F0>, 'Connection to 10.16.130.52 timed out. (connect timeout=5)'))
2026-05-11T13:47:42 | DEBUG    | ABMonitor | Stored dict key: 10.16.130.52_Communications_Configuration_Table
2026-05-11T13:47:47 | WARNING  | ABMonitor | Failed to fetch http://10.16.130.52/2: HTTPConnectionPool(host='10.16.130.52', port=80): Max retries exceeded with url: /2 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000022D0D02C0D0>, 'Connection to 10.16.130.52 timed out. (connect timeout=5)'))
2026-05-11T13:47:47 | DEBUG    | ABMonitor | Stored dict key: 10.16.130.52_Voltage_Current_Table
2026-05-11T13:47:52 | WARNING  | ABMonitor | Failed to fetch http://10.16.130.52/3: HTTPConnectionPool(host='10.16.130.52', port=80): Max retries exceeded with url: /3 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000022D0D02C9D0>, 'Connection to 10.16.130.52 timed out. (connect timeout=5)'))
2026-05-11T13:47:52 | DEBUG    | ABMonitor | Stored dict key: 10.16.130.52_Real_Time_Power_Table
